"Incident Number","Date of Call","Call Time","Dispatch Time","Arrival Time","Clear Time","Responsible Unit/Officer","Location","Shift","Call Type","Nature of Call","Day of Call","How Recieved","Disposition","Location","X Coord","Y Coord"
"21SH00106","01/04/2021","09:11:53","**:**:** **/**/****","**:**:** **/**/****","09:12:46 01/04/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00107","01/04/2021","09:49:45","**:**:** **/**/****","**:**:** **/**/****","09:53:55 01/04/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00108","01/04/2021","09:51:23","09:54:28 01/04/2021","09:57:38 01/04/2021","10:25:13 01/04/2021","RUZGA TH","10 E JOLIET ST, SCHERERVILLE","D","l","Escort","Monday","T","CLO","SHA3F","-87451433","41492079"
"21SH00109","01/04/2021","09:55:39","**:**:** **/**/****","09:56:55 01/04/2021","10:16:15 01/04/2021","MALINOWSKI A","5404 W 78TH LN, SCHERERVILLE","D","l","Animal Problem","Monday","O","CLO","SHA4M","-87399579","41475748"
"21SH00110","01/04/2021","10:08:35","10:27:30 01/04/2021","10:29:54 01/04/2021","11:16:16 01/04/2021","AHRENS J","2293 N MAIN ST, CROWN POINT","D","l","Warrant","Monday","T","CLO","CPNR","-87364795","41448839"
"21SH00111","01/04/2021","10:19:09","10:25:38 01/04/2021","10:28:38 01/04/2021","12:05:40 01/04/2021","RUZGA TH","247 INVERNESS LN; AT STATION, SCHERERVILLE","D","l","Fraud","Monday","P","CLO","SHA1B","-87490240","41518704"
"21SH00112","01/04/2021","10:34:14","**:**:** **/**/****","**:**:** **/**/****","10:36:24 01/04/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00113","01/04/2021","10:36:00","11:21:35 01/04/2021","11:21:36 01/04/2021","11:21:41 01/04/2021","xWHITE IM","144 W LINCOLN HWY; EDWARD JONES & CO, SCHERERVILLE","D","l","Threatening","Monday","T","CLO","SHA3G","-87456831","41488929"
"21SH00114","01/04/2021","10:41:25","10:44:58 01/04/2021","10:46:29 01/04/2021","10:51:39 01/04/2021","PANNARALLA G","25 E JOLIET ST, SCHERERVILLE","D","l","VIN Inspection","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00115","01/04/2021","10:42:49","10:46:08 01/04/2021","10:50:42 01/04/2021","10:53:51 01/04/2021","ARVANITIS RI","W LINCOLN HWY & CLINE AV; WHITE VEHICLE WB ON BRIDGE, SCHERERVILLE","D","l","Disabld Vehicle","Monday","9","UTL","SHA3D","-87431967","41481585"
"21SH00116","01/04/2021","10:46:11","10:47:15 01/04/2021","10:53:40 01/04/2021","11:05:40 01/04/2021","DANIELS B","W 91ST AV & CHASE ST, MERRILLVILLE","D","l","Funeral Escort","Monday","T","CLO","MR300","-87374599","41453194"
"21SH00118","01/04/2021","11:00:50","11:21:48 01/04/2021","11:21:50 01/04/2021","12:35:00 01/04/2021","xWHITE IM","2120 SHERWOOD LAKE DR; APT1; ON STATION, SCHERERVILLE","D","l","Child Abuse","Monday","P","INA","SHA2D","-87473132","41482769"
"21SH00117","01/04/2021","11:13:53","11:16:35 01/04/2021","**:**:** **/**/****","11:23:52 01/04/2021","AHRENS J","2145 US 41, SCHERERVILLE","D","l","911 HANGUP","Monday","9","CLO","SHA2G","-87470720","41485888"
"21SH00119","01/04/2021","11:20:28","11:21:31 01/04/2021","11:29:06 01/04/2021","11:50:16 01/04/2021","KNIGHT J","960 US 41; HOME DEPOT, SCHERERVILLE","D","l","PD Accident","Monday","T","CLO","SHA1E","-87471176","41505957"
"21SH00120","01/04/2021","11:37:13","**:**:** **/**/****","**:**:** **/**/****","11:45:20 01/04/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00121","01/04/2021","13:13:30","**:**:** **/**/****","13:16:20 01/04/2021","13:33:44 01/04/2021","RUZGA TH","AUSTIN AV & E ELIZABETH DR, SCHERERVILLE","D","l","Utility Problem","Monday","T","CLO","SHA3D","-87446615","41483719"
"21SH00122","01/04/2021","13:50:25","**:**:** **/**/****","13:53:30 01/04/2021","13:59:42 01/04/2021","xWHITE IM","25 E JOLIET ST, SCHERERVILLE","D","l","VIN Inspection","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00127","01/04/2021","14:12:35","15:08:39 01/04/2021","15:14:07 01/04/2021","15:21:13 01/04/2021","xWHITE IM","6625 W LINCOLN HWY;DR TILAK, CROWN POINT","D","l","Civil Matter","Monday","T","CLO","SHA4B","-87408863","41476627"
"21SH00123","01/04/2021","14:37:33","14:41:01 01/04/2021","14:49:39 01/04/2021","15:02:19 01/04/2021","ARVANITIS RI","MAIN ST & INDIANAPOLIS BLVD, HIGHLAND","D","l","PD Accident","Monday","T","CLO","HI216","-87471342","41523013"
"21SH00125","01/04/2021","14:45:48","14:53:40 01/04/2021","14:56:43 01/04/2021","14:59:03 01/04/2021","AHRENS J","25 E JOLIET ST, SCHERERVILLE","D","l","VIN Inspection","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00124","01/04/2021","14:47:42","14:51:01 01/04/2021","**:**:** **/**/****","14:59:19 01/04/2021","DANIELS B","1040 US 41; PLANET FITNESS PARKING LOT, SCHERERVILLE","D","l","PD Accident","Monday","T","CLO","SHA1E","-87471157","41504604"
"21SH00126","01/04/2021","14:56:48","**:**:** **/**/****","**:**:** **/**/****","14:58:12 01/04/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00128","01/04/2021","15:06:18","15:10:20 01/04/2021","15:16:05 01/04/2021","15:37:59 01/04/2021","RUZGA TH","25 E JOLIET ST, SCHERERVILLE","D","l","VIN Inspection","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00129","01/04/2021","15:12:08","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","5715 WILD ROSE LN, SCHERERVILLE","D","l","Reposession","Monday","F","CLO","SHA4J","-87406144","41500158"
"21SH00130","01/04/2021","15:45:41","**:**:** **/**/****","**:**:** **/**/****","15:55:41 01/04/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00151","01/04/2021","16:55:00","**:**:** **/**/****","**:**:** **/**/****","17:00:00 01/04/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH00131","01/04/2021","19:06:48","19:08:37 01/04/2021","19:10:33 01/04/2021","19:17:43 01/04/2021","WOZNIAK JE","1950 US 41; SPEEDWAY, SCHERERVILLE","N","l","Disturbance","Monday","T","CLO","SHA2D","-87470823","41487962"
"21SH00132","01/04/2021","20:06:39","**:**:** **/**/****","20:07:23 01/04/2021","20:14:30 01/04/2021","MURKS D","1048 US 41; UP YOUR ALLEY, SCHERERVILLE","N","l","Disturbance","Monday","O","CLO","SHA1E","-87471155","41504468"
"21SH00133","01/04/2021","20:12:15","20:15:30 01/04/2021","20:15:56 01/04/2021","20:24:40 01/04/2021","QUASNEY D","W 76TH AV & TAYLOR ST, SCHERERVILLE","N","l","Suspicious Per.","Monday","T","UTL","SHA4L","-87414023","41480917"
"21SH00134","01/04/2021","20:30:02","21:16:01 01/04/2021","21:21:52 01/04/2021","21:54:06 01/04/2021","DJORDJEVICH MA","1217 US 41; FAMILY URGENT CARE, SCHERERVILLE","N","lf","Agency Assist","Monday","T","SFD","SHA1F","-87471076","41501810"
"21SH00135","01/04/2021","20:44:41","20:45:38 01/04/2021","20:51:42 01/04/2021","21:08:21 01/04/2021","STEVENS A","1650 US 41; HOOTERS; STE A, SCHERERVILLE","N","l","Disturbance","Monday","T","CLO","SHA1G","-87470923","41494348"
"21SH00136","01/05/2021","01:04:33","01:07:12 01/05/2021","01:09:41 01/05/2021","01:36:24 01/05/2021","WOZNIAK JE","2434 SPRINGHILL DR, SCHERERVILLE","N","l","Disturbance","Tuesday","T","CLO","SHA2I","-87461049","41478643"
"21SH00137","01/05/2021","02:11:01","02:12:38 01/05/2021","02:13:57 01/05/2021","02:20:44 01/05/2021","DJORDJEVICH MA","1400 US 41; BMW OF SCHERERVILLE, SCHERERVILLE","N","l","Suspicious Veh.","Tuesday","T","CLO","SHA1E","-87470989","41498539"
"21SH00138","01/05/2021","04:07:08","04:07:33 01/05/2021","04:24:57 01/05/2021","04:25:01 01/05/2021","PARKER D","12606 FAIRBANKS ST, CEDAR LAKE","N","l","K9 Usage","Tuesday","T","CLO","CEDRP","-87416767","41389440"
"21SH00139","01/05/2021","05:02:50","05:05:12 01/05/2021","05:10:42 01/05/2021","05:14:16 01/05/2021","DJORDJEVICH MA","891 HART FARM RD; CROSSROADS STORAGE, SCHERERVILLE","N","l","Alarm","Tuesday","T","CLO","SHA1A","-87472209","41511443"
"21SH00140","01/05/2021","05:59:14","06:02:01 01/05/2021","06:04:54 01/05/2021","06:17:22 01/05/2021","MYSZAK J","PATTERSON ST & GATES DR, SCHERERVILLE","N","l","PD Accident","Tuesday","T","CLO","","-87485081","41476817"
"21SH00141","01/05/2021","06:23:57","06:25:08 01/05/2021","06:36:03 01/05/2021","06:38:27 01/05/2021","BERTOSSI V","4938 W 85TH AV, CROWN POINT","D","l","Alarm","Tuesday","T","CLO","SHA4E","-87394773","41463907"
"21SH00142","01/05/2021","08:20:55","09:20:00 01/05/2021","09:28:08 01/05/2021","10:26:45 01/05/2021","ARVANITIS RI","5520 W LINCOLN HWY; WALGREENS; EAST 30/BURR, SCHERERVILLE","D","lf","Trespassing","Tuesday","T","CAA","SHA4M","-87401872","41474969"
"21SH00143","01/05/2021","08:21:17","**:**:** **/**/****","08:22:21 01/05/2021","08:29:40 01/05/2021","SEGOVIA IA","7403 CLINE AV; CAMPAGNA ACADEMY, SCHERERVILLE","D","l","Runaway Juvnile","Tuesday","T","CLO","SHA4H","-87432045","41485394"
"21SH00144","01/05/2021","08:32:35","08:37:18 01/05/2021","08:40:54 01/05/2021","08:48:14 01/05/2021","EGER RY","8153 apline ln; k383, CROWN POINT","D","l","Welfare Check","Tuesday","9","CLO","","",""
"21SH00145","01/05/2021","09:03:57","09:59:50 01/05/2021","10:12:47 01/05/2021","10:12:52 01/05/2021","STALEY R","1040 US 41; PLANET FITNESS, SCHERERVILLE","D","lf","Agency Assist","Tuesday","9","SFD","SHA1E","-87471157","41504604"
"21SH00146","01/05/2021","09:13:31","**:**:** **/**/****","**:**:** **/**/****","09:14:40 01/05/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH00147","01/05/2021","09:20:11","**:**:** **/**/****","**:**:** **/**/****","09:21:12 01/05/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH00148","01/05/2021","09:22:31","09:34:25 01/05/2021","09:43:46 01/05/2021","11:04:09 01/05/2021","MYSZAK J","1134 POPPYFIELD PL, SCHERERVILLE","D","l","Welfare Check","Tuesday","T","CLO","SHA1G","-87479871","41497568"
"21SH00149","01/05/2021","09:37:27","09:38:39 01/05/2021","09:41:56 01/05/2021","09:47:26 01/05/2021","EGER RY","10 E JOLIET ST, SCHERERVILLE","D","l","911 HANGUP","Tuesday","T","CLO","SHA3F","-87451433","41492079"
"21SH00150","01/05/2021","09:58:15","09:59:55 01/05/2021","10:07:16 01/05/2021","10:28:16 01/05/2021","BERTOSSI V","1715 US 41; BP; AMOCO 30/41, SCHERERVILLE","D","l","Lockout","Tuesday","T","CLO","SHA2F","-87470908","41493027"
"21SH00152","01/05/2021","10:25:00","10:29:09 01/05/2021","10:32:27 01/05/2021","10:59:27 01/05/2021","BERTOSSI V","1525 US 41; SALLY BEAUTY SUPPLY; shpd, SCHERERVILLE","D","l","Identity Theft","Tuesday","T","CLO","SHA2F","-87470945","41496171"
"21SH00153","01/05/2021","10:31:48","10:32:30 01/05/2021","10:37:54 01/05/2021","10:54:50 01/05/2021","EGER RY","10 E JOLIET ST, SCHERERVILLE","D","l","Escort","Tuesday","T","CLO","SHA3F","-87451433","41492079"
"21SH00155","01/05/2021","10:34:04","11:38:15 01/05/2021","11:38:35 01/05/2021","11:48:26 01/05/2021","STALEY R","W LINCOLN HWY & ST JOHN RD, SCHERERVILLE","D","l","Funeral Escort","Tuesday","T","CLO","SHA2C","-87489946","41491174"
"21SH00154","01/05/2021","10:59:09","11:01:53 01/05/2021","11:07:53 01/05/2021","11:13:36 01/05/2021","EGER RY","947 SHORT ST, SCHERERVILLE","D","l","Citizen Assist","Tuesday","9","CLO","SHA4H","-87428400","41489304"
"21SH00156","01/05/2021","11:48:17","11:49:21 01/05/2021","11:56:15 01/05/2021","12:02:00 01/05/2021","STALEY R","1758 FOUNTAIN PARK DR; RM 106, SCHERERVILLE","D","l","Lost Property","Tuesday","T","CLO","SHA1G","-87475581","41491274"
"21SH00157","01/05/2021","11:59:04","12:02:20 01/05/2021","12:04:28 01/05/2021","12:07:57 01/05/2021","STALEY R","1577 US 41, SCHERERVILLE","D","l","Disturbance","Tuesday","T","CLO","SHA2F","-87470936","41495412"
"21SH00158","01/05/2021","12:02:28","12:04:25 01/05/2021","12:11:05 01/05/2021","12:17:31 01/05/2021","JUAREZ JU","207 BLUEGRASS DR, SCHERERVILLE","D","l","Suspicious Inc.","Tuesday","9","CLO","SHA1A","-87475407","41517903"
"21SH00159","01/05/2021","12:18:29","12:20:01 01/05/2021","12:20:09 01/05/2021","12:55:22 01/05/2021","JUAREZ JU","144 US 41; PANERA BREAD, SCHERERVILLE","D","l","PD Accident","Tuesday","9","CLO","SHA1A","-87471307","41520459"
"21SH00162","01/05/2021","12:39:17","13:04:37 01/05/2021","13:10:37 01/05/2021","13:14:56 01/05/2021","PANNARALLA G","W 77TH AV & LINCOLNWOOD RD, SCHERERVILLE","D","l","Funeral Escort","Tuesday","T","CLO","SHA2I","-87465738","41478928"
"21SH00160","01/05/2021","12:42:09","12:48:56 01/05/2021","12:55:05 01/05/2021","13:14:28 01/05/2021","ARVANITIS RI","252 BACH RD; ON STATION, SCHERERVILLE","D","l","Citizen Assist","Tuesday","P","CLO","SHA2J","-87457975","41474727"
"21SH00161","01/05/2021","13:00:21","13:02:46 01/05/2021","13:06:30 01/05/2021","13:21:50 01/05/2021","BERTOSSI V","1555 US 41, SCHERERVILLE","D","l","Shoplifting","Tuesday","T","CLO","SHA2F","-87470940","41495733"
"21SH00163","01/05/2021","13:10:38","13:12:59 01/05/2021","13:17:44 01/05/2021","08:37:53 01/06/2021","STALEY R","41 PLUM CREEK DR; SPRUCE LN & PLUM CREEK DR, SCHERERVILLE","D","l","Property Damage","Tuesday","T","CLO","SHA1A","-87474186","41522136"
"21SH00164","01/05/2021","13:34:46","**:**:** **/**/****","**:**:** **/**/****","13:35:52 01/05/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH00165","01/05/2021","13:52:45","13:55:23 01/05/2021","14:00:04 01/05/2021","14:17:36 01/05/2021","EGER RY","at&T US 41; AT STATION, SCHERERVILLE","D","l","Citizen Assist","Tuesday","P","CLO","","",""
"21SH00166","01/05/2021","14:54:59","14:56:08 01/05/2021","15:05:48 01/05/2021","15:33:17 01/05/2021","STALEY R","124 US 41; BED BATH & BEYOND, SCHERERVILLE","D","l","PD Accident","Tuesday","T","CLO","SHA1A","-87471312","41520816"
"21SH00167","01/05/2021","15:01:40","**:**:** **/**/****","**:**:** **/**/****","15:03:09 01/05/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH00168","01/05/2021","15:08:03","15:10:21 01/05/2021","15:13:28 01/05/2021","15:17:41 01/05/2021","MYSZAK J","W LINCOLN HWY & US 41, SCHERERVILLE","D","l","Traffic Hazard","Tuesday","T","CLO","SHA2G","-87470884","41490647"
"21SH00169","01/05/2021","15:11:10","**:**:** **/**/****","**:**:** **/**/****","15:12:09 01/05/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH00170","01/05/2021","15:16:20","15:17:47 01/05/2021","15:20:07 01/05/2021","15:24:55 01/05/2021","MYSZAK J","795 DEER CREEK DR; ALDI, SCHERERVILLE","D","l","Alarm","Tuesday","T","CLO","SHA1E","-87473978","41500471"
"21SH00171","01/05/2021","15:24:59","15:26:45 01/05/2021","15:36:39 01/05/2021","15:45:01 01/05/2021","XFRITZ J","1766 SELO DR, SCHERERVILLE","D","l","Animal Problem","Tuesday","T","CLO","SHA4H","-87427820","41489489"
"21SH00172","01/05/2021","15:53:02","**:**:** **/**/****","15:56:04 01/05/2021","16:15:59 01/05/2021","JUAREZ JU","1244 PRIMROSE LN; ON STATION, SCHERERVILLE","D","l","Fraud","Tuesday","P","CLO","SHA1E","-87478533","41498856"
"21SH00173","01/05/2021","15:53:50","**:**:** **/**/****","**:**:** **/**/****","15:58:16 01/05/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH00174","01/05/2021","15:58:41","**:**:** **/**/****","**:**:** **/**/****","16:00:18 01/05/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH00197","01/05/2021","16:30:00","**:**:** **/**/****","**:**:** **/**/****","16:35:00 01/05/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH00175","01/05/2021","16:45:31","16:47:02 01/05/2021","16:47:26 01/05/2021","17:06:43 01/05/2021","BERTOSSI V","1320 EAGLE RIDGE DR; BMV, SCHERERVILLE","D","lf","Agency Assist","Tuesday","T","SFD","SHA1G","-87474053","41496726"
"21SH00200","01/05/2021","16:50:00","**:**:** **/**/****","**:**:** **/**/****","16:55:00 01/05/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH00176","01/05/2021","17:04:33","17:06:23 01/05/2021","17:15:08 01/05/2021","17:45:52 01/05/2021","DJORDJEVICH MA","960 US 41; HOME DEPOT, SCHERERVILLE","D","l","Theft","Tuesday","T","CLO","SHA1E","-87471176","41505957"
"21SH00177","01/05/2021","17:12:03","17:14:54 01/05/2021","17:43:32 01/05/2021","17:43:35 01/05/2021","JUAREZ JU","25 E JOLIET ST, SCHERERVILLE","D","l","Warrant","Tuesday","T","CAA","SHA3G","-87451063","41492104"
"21SH00178","01/05/2021","17:16:44","17:18:07 01/05/2021","17:36:08 01/05/2021","17:58:58 01/05/2021","QUASNEY D","W 77TH AV & AUGUSTA BLVD, SCHERERVILLE","D","l","Threatening","Tuesday","T","CLO","SHA4L","-87488129","41478986"
"21SH00179","01/05/2021","17:19:42","17:21:28 01/05/2021","17:28:11 01/05/2021","17:37:06 01/05/2021","BERTOSSI V","1048 US 41; UP YOUR ALLEY, SCHERERVILLE","D","l","Disturbance","Tuesday","T","CLO","SHA1E","-87471155","41504468"
"21SH00181","01/05/2021","17:35:32","17:37:38 01/05/2021","18:12:16 01/05/2021","18:32:44 01/05/2021","XFRITZ J","8569 MATHEWS ST, CROWN POINT","D","l","Animal Problem","Tuesday","T","CLO","SHA4E","-87398551","41462726"
"21SH00180","01/05/2021","17:35:56","17:46:40 01/05/2021","17:57:30 01/05/2021","18:13:08 01/05/2021","DJORDJEVICH MA","8178 CLINE AV, SCHERERVILLE","D","l","PD Accident","Tuesday","9","CLO","SHA3D","-87431733","41469496"
"21SH00182","01/05/2021","17:48:53","**:**:** **/**/****","17:50:35 01/05/2021","18:30:49 01/05/2021","JANSON J","W LINCOLN HWY & BURR ST, CROWN POINT","D","lf","PI Accident","Tuesday","T","CLO","SHA4B","-87402833","41475154"
"21SH00183","01/05/2021","18:48:26","**:**:** **/**/****","18:48:45 01/05/2021","19:26:39 01/05/2021","WOZNIAK JE","US 41 & W LINCOLN HWY; US30, SCHERERVILLE","N","l","Agency Assist","Tuesday","O","CLO","SHA2G","-87470884","41490647"
"21SH00184","01/05/2021","19:14:10","19:18:37 01/05/2021","19:24:43 01/05/2021","19:30:26 01/05/2021","DJORDJEVICH MA","5234 W 75TH Ave, SCHERERVILLE","N","l","Premise Check","Tuesday","T","CLO","","",""
"21SH00185","01/05/2021","19:50:56","19:54:16 01/05/2021","19:57:39 01/05/2021","20:06:42 01/05/2021","WOZNIAK JE","104 KENNEDY AV, SCHERERVILLE","N","l","911 HANGUP","Tuesday","T","CLO","SHA1D","-87461653","41520672"
"21SH00186","01/05/2021","20:23:01","20:25:45 01/05/2021","20:27:33 01/05/2021","20:32:13 01/05/2021","STEVENS A","1515 US 41; STRACK & VAN TIL, SCHERERVILLE","N","l","Suspicious Per.","Tuesday","T","UTL","SHA2F","-87470947","41496317"
"21SH00187","01/05/2021","21:08:17","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","800 SHULTZ DR, SCHERERVILLE","N","l","Reposession","Tuesday","T","CLO","","",""
"21SH00188","01/05/2021","21:13:23","21:48:38 01/05/2021","21:59:24 01/05/2021","22:46:32 01/05/2021","WOZNIAK JE","205 W JOLIET ST; 106, SCHERERVILLE","N","lf","Overdose","Tuesday","T","CAA","SHA3G","-87460042","41491215"
"21SH00189","01/05/2021","21:32:54","21:45:02 01/05/2021","21:49:25 01/05/2021","22:04:43 01/05/2021","STEVENS A","1139 W LINCOLN HWY; HOMETOWN INN & SUITES ROOM 217, SCHERERVILLE","N","lf","Agency Assist","Tuesday","T","CLO","SHA2C","-87479797","41490788"
"21SH00190","01/05/2021","22:29:40","22:30:58 01/05/2021","**:**:** **/**/****","22:31:57 01/05/2021","STEVENS A","601 KENNEDY AV, SCHERERVILLE","N","l","Reckless Drivg","Tuesday","T","CLO","SHA1D","-87461474","41511634"
"21SH00191","01/05/2021","23:06:32","23:10:22 01/05/2021","23:13:03 01/05/2021","23:19:10 01/05/2021","PARKER D","1758 FOUNTAIN PARK DR; STAYBRIDGE SUITES ROOM 420, SCHERERVILLE","N","l","Loud Music","Tuesday","T","CLO","SHA1G","-87475581","41491274"
"21SH00192","01/05/2021","23:18:13","23:19:11 01/05/2021","23:25:49 01/05/2021","23:59:56 01/05/2021","PARKER D","452 W RIDGE RD; POPEYES CHICKEN, GRIFFITH","N","l","K9 Usage","Tuesday","T","CLO","GRNR","-87432018","41551515"
"21SH00193","01/06/2021","02:24:16","02:27:58 01/06/2021","02:32:21 01/06/2021","02:45:10 01/06/2021","QUASNEY D","909 W LINCOLN HWY; ROUND THE CLOCK, SCHERERVILLE","N","l","Suspicious Veh.","Wednesday","T","CLO","SHA2C","-87473462","41490671"
"21SH00194","01/06/2021","03:44:15","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","2000 SHERWOOD LAKE DR; APT 1A, SCHERERVILLE","N","l","Reposession","Wednesday","T","CLO","SHA2D","-87473257","41485986"
"21SH00195","01/06/2021","06:07:52","06:09:14 01/06/2021","06:16:33 01/06/2021","06:21:34 01/06/2021","ARVANITIS RI","880 JORDAN CIR, SCHERERVILLE","D","l","911 HANGUP","Wednesday","T","CLO","SHA4H","-87431580","41493219"
