current_date,page_num,call_number,call_time,original_call_reason_action,original_call_taker,call_address,arvd_time,clrd_time,narrative_text,referenced_citation,call_taker,call_reasons,call_actions
01/03/2020,19,20-958,0939,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,STRATTON_RD,09:39:41,09:40:26,Narrative  checked  Narrative  done  Narrative  Checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/03/2020,19,20-99,0941,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,LONGVIEW_TER,09:42:04,09:42:34,Narrative  checked  Narrative  done  Narrative  Checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/03/2020,19,20-102,0948,Phone - ASSIST OTHER AGENCY ~ UTILITY  LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",[WIA_390]_SIMONDS_RD,,,Narrative:  Power outage ail over town. Nat Grid said ETA to be back ,,"PATROL DAVID JENNINGS, D",Phone - ASSIST OTHER AGENCY,LOG ENTRY REQUEST
01/03/2020,20,20-100,0950,Initiated - MOTOR VEHICLE STOP,PATROL TANIA HERNANDEZ,MAIN_ST,09:50:18,09:59:41,,12085437,PATROL TANIA HERNANDEZ,Initiated - MOTOR VEHICLE STOP,
01/03/2020,20,20-101,0950,Initiated - MOTOR VEHICLE STOP,PATROL BRAD SACCO,HANCOCK_RD,09:50:48,09:56:05,,T2085910,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,
01/03/2020,20,20-104,1017,911 - ASSIST OTHER AGENCY - UTILITY  LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",SIMONDS_RD,,,Narrative:  Doing a track repair that has an open flame. Could give off  a lot of smoke.  CITATION - WARNING  ,,"PATROL DAVID JENNINGS, D",911 - ASSIST OTHER AGENCY,LOG ENTRY REQUEST
01/03/2020,20,20-105,1040,Initiated - MOTOR VEHICLE STOP,PATROL BRAD SACCO,NEW_ASHFORD_RD,10:40:43,10:46:00,,T2085911,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,
01/03/2020,20,20-106,1052,Initiated - MOTOR VEHICLE STOP,PATROL BRAD SACCO,GREEN_RIVER_RD,11:22,10:57:53,,12085912,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,
01/03/2020,21,20-109,1157,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO,MAIN_ST,11:57,12:07:16,,T2085913,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/03/2020,21,20-110,1216,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO,COLD_SPRING_RD,~-12:16:38,12:22:05,,72085914,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/03/2020,21,20-111,1239,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO  COLD SPRING RD,Unit,12:39:07,12:45:32,,T2085915,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/03/2020,21,20-112,1253,Initiated - MOTOR VEHICLE STOP  NO ACTION REQUIRED,PATROL BRAD SACCO,TACONIC_TRL,13:11:40,12:58:12,Narrative  Vehicle came back with no inspection status. Vehicle was  inspected and vin was verified on the sticker. Owners were  |  advised to contact the RMV to have the status taken care of.  ,72085916,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,NO ACTION REQUIRED
01/03/2020,22,20-114,1323,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,[WIA_333]_CHURCH_ST,13:23:28,13:23:42,,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/03/2020,22,20-115,1407,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO,COLD_SPRING_RD,14:07:08,,,$2085917,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/03/2020,22,20-116,1438,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO,NEW_ASHFORD_RD,14:38:55,14:44:06,,T2085918,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/03/2020,22,20-118,1517,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL SHUAN N WILLIAM,SPRING_ST,15:17:30,15:23:37,Narrative  01/03/2020 1517 - Start  ,,PATROL SHUAN N WILLIAM,Initiated - PARKING CHECK,SERVICES RENDERED
01/03/2020,22,20-119,1519,Initiated - PARKING CHECK  SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,PARK_ST,15:20:16,,,,SERGEANT DAVID R LEMIEUX,Initiated - PARKING CHECK,SERVICES RENDERED
01/03/2020,22,20-120,1630,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL SKUAN N WILLIAM,SOUTHWORTH_ST,16:30:25,16:30:58,Narrative:  Checked Area.  ,,PATROL SHUAN N WILLIAM,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/03/2020,23,20-121,1632,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL SHUAN N WILLIAM,{WIA_406]_SCHOOL_ST,16:32:35,16:32:58,Narrative:  01/03/2020 1632 - no violations  Narrative:  Checked  ,,PATROL SHUAN N WILLIAM,Initiated - PARKING CHECK,SERVICES RENDERED
01/03/2020,23,20-122,1731,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,[WIA_249]_NORTH_ST,17:31:31,17:32:58,Narrative  Checked Area.  ,,SERGEANT DAVID R LEMIEUX,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/03/2020,23,20-123,1943,Phone - MOTOR VEHICLE ACCIDENT  SERVICES RENDERED,DISPATCHER LAURIE TUPER,PETERSBURG_RD,19:54:43,21:33:03,,,DISPATCHER LAURIE TUPER,Phone - MOTOR VEHICLE ACCIDENT,SERVICES RENDERED
01/04/2020,24,20-127,0046,Tnitiated - SUSPICIOUS MOTOR VEHICLE,PATROLMAN SCOTT SKORUPSKI,{WIA_250}_MAIN_ST,00:47:50,00:48:13,"Narrative:  M/V parked in the parking lot, unoccupied.  Initiated - MOTOR VEHICLE STOP  CITATION - WARNING  ",,PATROLMAN SCOTT SKORUPSKI,Initiated - SUSPICIOUS MOTOR VEHICLE,
01/04/2020,24,20-128,oo51,,PATROL ANTHONY M DUPRAT,COLD_SPRING_RD,00:51:22,00:59:24,,T2085923,PATROL ANTHONY M DUPRAT,,
01/04/2020,24,20-129,0328,Initiated - PARKING CHECK  SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,{WIA_390]_SIMONDS_RD,a-03:28:23,03:28:29,,,PATROLMAN SCOTT SKORUPSKI,Initiated - PARKING CHECK,SERVICES RENDERED
01/04/2020,24,20-130,0828,,LIEUTENANT MICHAEL J ZIEMBA Jr,STRATTON_RD,08:28:00,08:29:22,Narrative  Summons mailed to defendant after several attempts for in  hand service.  Docket # 2028RO00002.  ,,PATROLMAN MICHAEL J ZIEMBA Jr,,
01/04/2020,24,20-133,0913,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,[WIA_1832]_NORTH_HOOSAC_RD,a-09:13:50,09:14:54,Narrative ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,25,20-134,0917,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANITA HERNANDEZ,NORTH_HOOSAC_RD,09:17:18,09:17:53,Narrative  checked  Narrative  Checked Area.  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,25,20-135,0922,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HARWOOD_ST,09:23:01,09:23:58,Narrative  checked  :  Narrative  checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,25,20-136,0924,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,FRENIER_AVE,-09:24:19,09:25:01,Narrative  checked  Narrative  checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,25,20-137,0930,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,KEEP_HILL_RD,09:30:36,09:32:05,Narrative  Driveway icy  Narrative  done  Narrative  checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,26,20-139,0944,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HAWTHORNE_RD,09:44:38,09:45:32,Narrative  Driveway icy  Narrative  done  Narrative  checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,26,20-140,0947,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ  NORTH ST,Unit,09:47:24,09:48:24,Narrative  done  Narrative  Checked Area.  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,26,20-141,1122,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,ELM_ST,11:22:15,11:22:49,Narrative  checked  Narrative  Checked Area. MA 10AN40 parked in driveway.  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,26,20-142,1124,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL BRAD SACCO,PARK_ST,11:24:50,11:25:26,,,PATROL BRAD SACCO,Initiated - PARKING CHECK,SERVICES RENDERED
01/04/2020,26,20-143,1126,Initiated ~ PARKING CHECK  SERVICES RENDERED,PATROL BRAD SACCO,SPRING_ST,11:26:22,11:28:13,,,PATROL BRAD SACCO,Initiated - PARKING CHECK,SERVICES RENDERED
01/04/2020,27,20-144,1129,Initiated - TRAFFIC CONTROL  SERVICES RENDERED,PATROL BRAD SACCO,STRATTON_RD,11:30:01,11:32:54,Narrative  checked  ,,PATROL BRAD SACCO,Initiated - TRAFFIC CONTROL,SERVICES RENDERED
01/04/2020,27,20-145,1132,Initiated - BUILDING CHECK  BUILDING CHECKED/ SECURED,PATROL BRAD SACCO,STRATTON_RD,11:32:54,11:33:03,Narrative  checked  Narrative  done  Narrative  checked  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,27,20-3390,1150,911 - SYSTEM TROUBLE  LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",(WIA_390]_SIMONDS_RD,,,Narrative:  Northampton called about a 911 call they received on  01/04/2020 at 11:50am that went directly to them. When they  tried to transfer to Williamstown it went to Framingham.  ,,"PATROL DAVID JENNINGS, D",911 - SYSTEM TROUBLE,LOG ENTRY REQUEST
01/04/2020,27,20-147,1216,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO,COLD_SPRING_RD,12:16:27,12:22:29,,T2085919,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/04/2020,27,20-148,1242,Phone - LARCENY  SERVICES RENDERED,"PATROL DAVID JENNINGS, D",WOODLAWN_DR,12:44:14,12:44:17,Narrative  CP reports he delievered a cord of wood to a party that gave  a bad check. Both parties were advised of their options by  LT  ,,"PATROL DAVID JENNINGS, D",Phone - LARCENY,SERVICES RENDERED
01/04/2020,27,20-150,1320,Initiated - MOTOR VEHICLE STOP  CRIMINAL COMPLAINT,PATROL BRAD SACCO,COLE_AVE_,13:20:52,13:40:47,,T2085920,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CRIMINAL COMPLAINT
01/04/2020,28,20-151,1502,Initiated - PARKING CHECK,PATROL KEVIN P GARNER  PARK ST,Unit:,15:02:37,15:03:38,,,PATROL KEVIN P GARNER,Initiated - PARKING CHECK,
01/04/2020,28,20-152,1505,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL SRUAN N WILLIAM,SPRING_ST,15:05:48,15:13:20,,,PATROL SHUAN N WILLIAM,Initiated - PARKING CHECK,SERVICES RENDERED
01/04/2020,28,20-153,1509,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO  COLD SPRING RD,Unit,15:09:12,15:19:05,,T2085521,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/04/2020,28,20-154,1517,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KEVIN P GARNER  HANCOCK RD,Unit,15:17:29,15:23:06,,T2085948,PATROL KEVIN P GARNER,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/04/2020,28,20-155,1525,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL SHUAN N WILLIAM,SCHOOL_ST,15:25:42,15:26:00,Narrative  01/04/2020 1525 - no violations  01/04/2020 1842 - no violations  Initiated - MOTOR VEHICLE STOP  CITATION - WARNING  ,,PATROL SHUAN N WILLIAM,Initiated - PARKING CHECK,SERVICES RENDERED
01/04/2020,28,20-156,1533,,PATROL KEVIN P GARNER,HANCOCK_RD,15:33:51,15:39:14,,T2085949,PATROL KEVIN P GARNER,,
01/04/2020,29,20-157,1534,Initiated ~ MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO,NEW_ASHFORD_RD,,15:39:27,,T2085522,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/04/2020,29,20-159,1620,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM  LONGVIEW TER,Unit,,16:20:33,Narrative  done  Narrative  checked  ,,PATROL SHUAN N WILLIAM,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,29,20-160,1628,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,SOUTHWORTH_ST,16:28:12,16:28:20,Narrative  Checked Area.  ,,PATROL SHUAN N WILLIAM,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/04/2020,29,20-161,1708,Phone - FOREST WARDEN DISPATCH  SERVICES RENDERED,DISPATCHER LAURIE TUPER,COLE_AVE_+_MOORLAND_ST,17:15:07,17:33:40,"Narrative  Reports large outside fire, now unattended and there are  pieces of burning paper flying onto his property.  Narrative  FW found illegal burn at (§Cole Ave. Had Home owner put it  out. He will check back later to make sure it is completely  out.  ",,DISPATCHER LAURIE TUPER,Phone - FOREST WARDEN DISPATCH,SERVICES RENDERED
01/04/2020,29,20-163,1729,Phone - MOTOR VEHICLE ACCIDENT  SERVICES RENDERED,DISPATCHER LAURIE TUPER,MAIN_ST,17:36:52,-17:49:45,"Narrative:  Reports a party came into the store reporting she Struck a  deer. Deer is in front of Carpinellos and vehicle (black  escape) is parked in Dollar General,  Narrative:  Mass DOT notified. Will send someone out.  Narrative:  RP is not the driver that struck and killed deer. She just  ran over the carcass, no damage to her car. Per gas  attendant, he saw a white SUV with NY plates that possibly  hit animal. Unknown who was responsible at this time.  Narrative:  State just picked up deer  ",,DISPATCHER LAURIE TUPER,Phone - MOTOR VEHICLE ACCIDENT,SERVICES RENDERED
01/04/2020,30,20-162,1730,Initiated - MOTOR VEHICLE STOP  CITATION  - WARNING,PATROL SHUAN N WILLIAM,BRIDGES_RD,17:30:23,17:36:14,,T2085590,PATROL SHUAN N WILLIAM,Initiated - MOTOR VEHICLE STOP,CITATION
01/04/2020,30,20-164,1848,Initiated - MOTOR VEHICLE STOP,PATROL KEVIN P GARNER,NEW_ASHFORD_RD,18:48:23,18,,T2085950,PATROL KEVIN P GARNER,Initiated - MOTOR VEHICLE STOP,
01/04/2020,30,20-165,1938,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KEVIN P GARNER  NEW ASHFORD RD,Unit,19:38:57,19:44:02,,T2085954,PATROL KEVIN P GARNER,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/04/2020,30,20-167,2257,Phone - B.0.L.0.  LOG ENTRY REQUEST,SERGEANT PAUL D THOMPSON,[WIA_390]_SIMONDS_RD,,,Narrative:  Bolo for a Blue Subaru Arizona Plate QRRBRBM Wife is in  hospital and they wanted to inform operator of this. ,,SERGEANT PAUL D THOMPSON,,LOG ENTRY REQUEST
01/05/2020,31,20-168,2340,Initiated - TRAFFIC COMPLAINT  SERVICES RENDERED,SERGEANT PAUL D THOMPSON  MAIN ST + WATER ST,Unit,23:40:00,23:44:44,Narrative  Tow truck blocking main st while loading MV.  Narrative  Vehicle towed both lanes back open.  ,,SERGEANT PAUL D THOMPSON,Initiated - TRAFFIC COMPLAINT,SERVICES RENDERED
01/05/2020,31,20-169,2355,initiated - SUSPICIOUS MOTOR VEHICLE  BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,{WIA_333]_CHURCH_ST,23:56:12,,"Narrative  Two m/v's parked in the parking lot, unoccupied.  For Date:  01/05/2020  -  Sunday  ",,PATROLMAN SCOTT SKORUPSKI,Initiated - SUSPICIOUS MOTOR VEHICLE,BUILDING CHECKED/SECURED
01/05/2020,31,20-171,0352,Initiated - PARKING CHECK  SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,[WIA_390]_SIMONDS_RD,03:52:17,03:52:24,,,PATROLMAN SCOTT SKORUPSKI,Initiated - PARKING CHECK,SERVICES RENDERED
01/05/2020,31,20-172,0502,Initiated - ROAD CONDITIONS  TAKEN/REFERRED TO OTHER  AGENCY,PATROLMAN SCOTT SKORUPSKI,NORTH_ST,05:04:42,05:06:05,"Narrative  Roads are snow covered and slippery, Dispatch to notify DPW.  ",,PATROLMAN SCOTT SKORUPSKI,Initiated - ROAD CONDITIONS,TAKEN/REFERRED TO OTHER AGENCY
01/05/2020,31,20-173,0390,9  Phone - SUSPICIOUS MOTOR VEHICLE  SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,ADAMS_RD,03:20:23,ad-09:23:46,Narrative  Grey Sedan located in parking lot with open trunk. CP is  concerned because the trunk appears to have been open all  night.  Narrative  Vehicle is secure with no signs of damage. Trunk appears to  have been left open. Trunk has been shut. Nothing further  needed. ,,PATROL KALVIN DZIEDZIAK,Phone - SUSPICIOUS MOTOR VEHICLE,SERVICES RENDERED
01/05/2020,32,20-174,0926,Initiated - TRAFFIC CONTROL  SERVICES RENDERED,PATROL BRAD SACCO  STRATTON RD,Unit:,09:26:31,09:30:09,,,PATROL BRAD SACCO,Initiated - TRAFFIC CONTROL,SERVICES RENDERED
01/05/2020,32,20-176,0928,Phone - ROAD CONDITIONS  SERVICES RENDERED,PATROL KALVIN DZIED2ZTAK,TACONIC_TRL,09:41:50,09:32:31,Narrative  CP states taconic trail is very icy and needs to be treated.  Officer to confirm  0946- Advised MSH  Narrative  Road is completely snow covered and icy underneath. Dispatch  notified to contact the State  ,,PATROL KALVIN DZIEDZIAK,Phone - ROAD CONDITIONS,SERVICES RENDERED
01/05/2020,32,20-175,0930,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,STRATTON_RD,09:30:09,09:30:31,Narrative  checked  Narrative  Checked Area.  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,32,20-177,0934,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO  LONGVIEW TER,Unit,09:34:54,09:34:59,Narrative  checked  Narrative  Checked Area.  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,32,20-178,1002,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,FRENIER_AVE,10:01:34,10:01:44,Narrative  checked  Narrative ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,33,20-179,1002,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,,10:02:17,10:02:25,Narrative  checked  Narrative  Checked Area  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,33,20-180,1003,Initiated - ROAD CONDITIONS  TAKEN/REFERRED TO OTHER  AGENCY,PATROL BRAD SACCO,NEW_ASHFORD_RD,10:03:54,10:05:06,Narrative:  to the town line is  New ashford rd. and Hancock Rd.  completely iced over. Green River Rd. also Iced over.  Dispach notified to contact State.  MSH Advised  ,,PATROL BRAD SACCO,Initiated - ROAD CONDITIONS,TAKEN/REFERRED TO OTHER AGENCY
01/05/2020,33,20-181,1005,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT EH MCGOWAN,ELM_ST,10:05:59,10:06:18,Narrative  checked  Narrative  Checked 0232  1008  Initiated - BUILDING CHECK  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,33,20-182,BUIL,DING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,NORTH_HOOSAC_RD,10:08:15,10:08:25,Narrative  checked  Narrative  Checked 0336  ,,SERGEANT SCOTT E MCGOWAN,,BUILDING CHECKED/SECURED
01/05/2020,33,20-183,1009,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,(WIA_1832]_NORTH_HOOSAC_RD,10:10,10:10:51,Narrative  checked  Narrative  CHECKED ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,34,20-184,1013,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN  NORTH ST,Unit:,10:13:47,10:13:57,Narrative:  checked  Narrative:  Checked 2356  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,34,20-185,1016,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,HAWTHORNE_RD,10:16:33,10:16:42,Narrative  checked  Narrative  Checked Area.  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,34,20-186,1019,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN  COLD SPRING RD,unit,10:19:59,10:21:10,Narrative  checked  Narrative  Checked Area.  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,34,20-187,1029,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,KEEP_HILL_RD,10:29:39,10:30:21,Narrative  checked  Narrative  Checked Area  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,34,20-194,1242,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO,SIMONDS_RD,12:42:24,12:54:14,,T2085523,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/05/2020,35,20-197,1542,Phone - TRAFFIC COMPLAINT  SERVICES RENDERED,DISPATCHER LAURIE TUPER,SPRING_ST,15:46:51,15:50:48,"Narrative  Anon. female reports blue Subaru, with NY Plates, parked,  blocking the mailbox for over 2 hours.  Narrative  Parking ticket issued.  1642  Phone ~ 9-1-1 TEST CALL  SERVICES RENDERED  ",,DISPATCHER LAURIE TUPER,Phone - TRAFFIC COMPLAINT,SERVICES RENDERED
01/05/2020,35,20-199,Call,,DISPATCHER LAURIE TUPER,(WIA_390]_SIMONDS_RD,,,Narrative:  All procedures followed.  ,,DISPATCHER LAURIE TUPER,,
01/05/2020,35,20-200,1700,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,SOUTHWORTH_ST,17:01:01,17:01:05,Narrative:  Checked 0226  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
01/05/2020,35,20-201,1702,Initiated - PARKING CHECK  NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,SCHOOL_ST,17:02:56,17:03:02,,,PATROL JOHN J MCCONNELL JR,Initiated - PARKING CHECK,NO ACTION REQUIRED
01/05/2020,35,20-202,Call,,PATROL JOHN J MCCONNELL JR,SAND_SPRINGS_RD,17:33:37,17:43:31,,T2085814,PATROL JOHN J MCCONNELL JR,,
01/05/2020,35,20-203,1814,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL JOHN J MCCONNELL JR  NORTH HOOSAC RD,Unit:,-18:14:40,18:20:31,,T2085815,PATROL JOHN J MCCONNELL JR,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/06/2020,36,20-204,1823,Phone - ROAD CONDITIONS  SERVICES RENDERED,DISPATCHER LAURIE TUPER,GREEN_RIVER_RD,18:35:19,19:01:21,Narrative  Party reports hitting a pothole causing 2 flat tires. Also  reports there is a second vehicle with same issue. Looking  for police assistance.  Narrative  Mass DOT notified of large pothole. Will send someone out.  Narrative  Cone placed in front of pot hole. Dispatch to notify Mass.  DOT. First veh. was able to drive from the scene and get his  own tow. Second veh. was out of traffic waiting for his own  tow service to show up.  ,,DISPATCHER LAURIE TUPER,Phone - ROAD CONDITIONS,SERVICES RENDERED
01/06/2020,36,20-205,1947,Phone -  ANIMAL CONTROL  NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,CUMMINGS_AVE,,,"Narrative  Reports her yellow lab ""Rory"" missing  Believes she has a  collar on,  but not sure of tags.  Narrative  CP reports Rory has returned Home.  ",,DISPATCHER LAURIE TUPER,Phone - ANIMAL CONTROL,NO ACTION REQUIRED
01/06/2020,36,20-206,2041,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL JOHN J MCCONNELL JR,MAIN_ST,20:41:25,,,T2085816,PATROL JOHN J MCCONNELL JR,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
01/06/2020,37,20-207,0009,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,MAIN_ST,00:09:59,00:15:56,,T2085655,PATROLMAN SCOTT SKORUPSKI,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
